words;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15
devout;0.0;0.0;0.0;0.0;1.9634177e-05;0.0;4.050608e-05;0.0;0.0;0.0;0.0;0.0;0.0;4.0641502e-05;9.200837e-06
findth;2.299237e-05;1.266302e-05;1.5800408e-05;0.0;0.0;0.0;0.0;5.572244e-06;4.276631e-05;0.0;0.0;0.0;0.0;6.6934654e-06;7.667398e-06
foryou;0.0;0.0;0.0;0.0;0.0;0.0;1.610771e-05;2.1602009e-05;6.8231534e-06;0.0;0.0;0.0;0.0;2.2133638e-05;6.13396e-06
maynot;2.0451209e-05;2.3552888e-05;0.0;0.0;0.0;2.5355966e-05;6.237567e-06;1.8328146e-06;0.0;0.0;1.6115919e-05;0.0;1.2124866e-05;2.6860145e-05;9.200837e-06
occupi;0.0;0.0;0.0;0.0;0.00015497122;0.0;0.0;0.0;0.0;0.0;2.1655324e-05;0.0;0.0;0.0020453115;0.00014669911
parrot;0.0;0.0;0.0;0.0;3.0126046e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.370156e-05;6.645106e-06
thejew;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001659275;1.0734275e-05
yasser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.321048e-05;4.089376e-06
combin;0.00016658158;0.00021790828;0.00016388667;0.0;4.1203944e-05;0.0003262549;9.456862e-05;6.113368e-05;0.00024414508;0.00024443326;9.752679e-05;0.0001895359;0.00015344257;2.2537597e-05;0.00014209883
explan;0.00012893666;8.156311e-05;5.1211588e-05;0.0;5.109232e-05;0.0003347184;0.0003744685;0.0;2.0953793e-13;0.00020855654;0.000118500764;0.0;3.2859178e-05;0.0;0.00010989661
miller;4.3338012e-16;5.9869406e-05;0.00046278714;0.0;0.0;4.8397167e-05;3.0022706e-05;0.0003564641;9.9640056e-05;0.0;0.0;0.00024169248;0.0002038734;0.0;0.000113474634
plenti;4.809287e-05;7.1563765e-05;6.7678084e-05;0.0;5.3888958e-05;0.00011799579;0.0001327564;0.00018089409;3.646832e-05;0.0;1.4543466e-05;0.0;0.00026694845;1.6279428e-05;8.331702e-05
liquid;0.0;0.0;0.0;0.0;2.6602904e-05;2.839938e-05;0.0;0.0;0.0;0.0005567412;0.0;0.0;4.0403986e-05;0.0;4.089189e-05
explor;0.00010124548;0.0;0.0;7.251551e-05;0.0;3.8581806e-05;0.0;0.0;0.00016811611;0.0014509765;0.0;0.000107846856;5.8360172e-05;0.0;0.00012318642
jgreen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029294606;0.0;0.0;0.0;0.0;1.789032e-05
pontif;0.0;0.0;0.0;0.0;0.0;0.0;1.2344931e-05;0.0;0.0;5.0743216e-05;0.0;0.0;0.0;0.0;4.600522e-06
cmhnet;0.00012701316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3749934e-05;8.68969e-06
colnet;0.00012485082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.667398e-06
jammer;1.6556567e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016648165;0.0;1.2267713e-05
scroll;0.0;0.00022056908;0.0;0.0;0.0;0.0;1.6895849e-05;0.0;9.032671e-05;0.0;0.0001711786;0.00016256592;0.0;0.0;4.7025642e-05
youcan;1.9834295e-05;5.618749e-05;0.0001548717;0.0;0.0;4.9962855e-05;2.0925998e-05;6.8464244e-05;6.1843864e-05;0.0;8.461249e-05;0.0;6.8021623e-06;0.0;3.8336162e-05
shadow;0.0;0.0001310394;3.8681428e-05;0.0;1.0947223e-05;0.0;4.580174e-05;1.53579e-05;7.574386e-05;0.00016504766;2.1649326e-05;0.0;0.00025906606;2.0357893e-05;5.8270856e-05
signet;0.0;5.2990417e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.089376e-06
invent;0.00037670493;4.3160176e-07;0.0;0.0;2.3004084e-05;0.00014882507;9.8902485e-05;6.305084e-05;4.0896835e-12;0.00016962315;2.6872849e-05;3.4484503e-07;8.773288e-05;7.955036e-05;7.616097e-05
mystic;1.7813598e-05;0.0;2.4319193e-06;0.0;0.0;3.2819054e-05;0.000116631025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7379172e-05
promot;0.000120610246;0.0;2.7411057e-05;0.0;0.0;0.00044389165;0.0;0.00011465688;3.0538005e-05;0.0;0.0;0.0006625284;0.0;5.634026e-05;9.353994e-05
revert;7.035869e-06;0.0;8.978576e-06;0.0;1.7576645e-05;1.9194156e-05;1.8877503e-05;2.4172994e-06;2.2503153e-05;0.0;2.0422505e-05;0.0;0.0;0.0;9.200837e-06
affair;5.17383e-06;0.0;3.4700704e-06;0.0;0.00045650513;9.824228e-06;1.672788e-05;7.188351e-05;0.0;0.0;0.0;0.0004168311;1.262674e-05;0.00023044785;8.996192e-05
comrad;1.5917609e-05;0.0;0.0;0.0;9.345016e-05;0.0;3.0250835e-06;0.0;0.0;0.0;7.76984e-06;0.0;0.0;5.289002e-07;9.711983e-06
conver;0.0015497084;0.0;0.0;0.0;0.00015580554;8.114701e-05;0.00018796124;2.915655e-16;0.001169656;0.0;0.00018233243;0.00022527075;5.415591e-06;9.141498e-05;0.00025812894
gospel;0.0;0.0;0.0;0.0;0.0;1.5010405e-05;0.00073233247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.996192e-05
insert;2.7163813e-14;0.00026223404;4.4869066e-05;0.0;2.385745e-05;0.00027411323;0.000102881764;1.4222385e-05;0.0;7.662351e-05;0.00035598903;0.0;7.843658e-05;1.8834016e-05;8.996192e-05
magnet;3.479925e-05;8.015968e-05;0.0;0.0;0.0;4.7040987e-05;0.0;0.0;1.0539605e-08;0.0006632969;0.0;0.0;1.5333924e-05;6.944073e-05;5.7248566e-05
johann;2.20612e-05;1.37835505e-05;0.0;0.0;0.0;0.0;3.982827e-06;0.0;8.735252e-06;0.0;0.0;0.0;0.0;0.0;3.5782296e-06
scheme;0.0020193013;0.0;0.0;0.0;3.0027737e-05;0.0;1.6717752e-07;0.0;1.5335816e-05;6.725749e-05;9.539104e-05;0.0;0.0;0.0;0.00013800964
strass;0.000209555;0.0;0.0;2.996371e-07;0.0;0.0;0.0;0.0;0.0;1.5111496e-05;0.0;0.0;0.0;0.0;1.380115e-05
vector;5.8028796e-05;0.0;0.0;0.0;0.0;3.9365524e-08;0.0;0.0;0.0004762735;1.6778547e-05;0.0;0.0;0.0;0.0;4.1403036e-05
devvax;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.24785e-05;5.9633818e-05;1.1274888e-05;0.0;0.0;0.0;9.200837e-06
feagan;0.0;0.0;0.0;0.0;0.0;6.879197e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0893756e-06
hayduk;0.0;0.0;0.0;0.0;0.0;5.1593976e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0670835e-06
hazard;0.0;1.196455e-05;1.7111483e-12;0.0;1.6727756e-05;7.925429e-05;0.0;4.437749e-05;0.0;7.22055e-05;0.0;0.0;0.00011597061;0.0;2.4535217e-05
lehigh;0.0;9.3626826e-05;0.00011439262;0.0;1.4071022e-05;0.000112864305;0.0;0.0;0.0;0.0;0.0;6.0678238e-05;0.00039225494;0.0;5.4692835e-05
timein;0.0;0.0;0.0;0.0;3.422664e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013461514;0.0;1.2778858e-05
biblic;0.0;0.0;0.0;0.0;0.0;0.0;0.0010044363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012216411
elimin;4.50354e-05;0.000112365015;2.3152312e-05;0.0;3.5047156e-06;0.00026001583;8.4708945e-06;0.0003084839;2.4165382e-05;6.9977854e-05;2.5930962e-05;9.107287e-05;3.0497507e-05;0.00012324537;8.485045e-05
mortal;0.0;3.0019196e-06;0.0;0.0;8.9101246e-07;8.357711e-05;0.0001263681;2.1711261e-05;0.0;0.0;0.0;9.4582945e-05;0.0;0.0;2.8624385e-05
recour;1.243702e-05;0.0;0.0;0.0;1.2292188e-05;7.972159e-06;0.0;4.6824258e-05;0.0;0.0;0.0;0.0;0.0;1.7138298e-05;8.178545e-06
ahmadi;0.0;0.0;0.0;0.0;0.0;0.0;2.1959517e-05;0.0;0.0;0.0;0.0;4.012046e-05;0.0;0.0;5.111668e-06
ambigu;1.6397249e-05;2.5538355e-05;0.0;0.0;0.0;0.0;0.00011268297;6.789005e-06;0.0;0.0;0.0;0.0;0.0;0.0;1.7379172e-05
chosen;0.0002840631;0.0;5.4165805e-05;0.0;0.0;1.8521521e-05;0.0003056915;0.0;2.3004308e-05;0.0;1.125619e-05;0.0001784544;0.0;4.2236996e-05;7.513868e-05
denial;1.6287013e-05;0.0;0.0;0.0;8.7989516e-05;0.0;9.839671e-05;4.565347e-05;0.0;0.0;0.0;0.0;0.0;7.939462e-05;3.0157824e-05
disclo;0.0001988343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.228049e-05;1.0476375e-05;2.7620395e-10;1.7379172e-05
ethnic;0.0;0.0;0.0;0.0;0.00070457417;0.0;6.0695393e-06;5.6981094e-07;0.0;0.0;0.0;4.462588e-05;0.0;0.00052659283;9.660681e-05
foster;0.0;0.0;8.191554e-05;0.0;0.0;1.831728e-05;8.124854e-05;0.0;1.4031098e-05;5.6122876e-06;0.0;2.2402564e-05;4.3461307e-05;0.0;2.1979487e-05
header;9.055623e-05;0.0;0.0;1.66318e-05;0.0;0.0;0.0;0.0;0.0007189065;0.0;0.00013440268;0.0;3.7497004e-05;0.0;7.3094096e-05
inquir;0.0;0.000104449966;3.109583e-05;0.0;0.0;2.935518e-05;2.0024534e-06;1.0573513e-05;4.0924782e-08;1.02455215e-05;8.162146e-06;5.5432352e-05;1.1324815e-05;0.0;1.8401464e-05
justic;0.0003251068;0.0;0.00015310328;0.0;0.0005891296;0.0;0.00012575829;0.0004399037;0.0;0.0;0.0;8.379928e-14;0.0;0.00033059946;0.00016050009
mailer;7.6136394e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029815623;0.0;0.0;0.0;0.0;0.0;2.3512925e-05
nabeel;0.0;0.0;0.0;0.0;0.0;0.0;2.5215972e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0670835e-06
propon;4.7725654e-05;0.0;0.0;0.0;1.6872065e-05;5.926187e-05;4.63682e-05;4.0547435e-05;0.0;2.8155808e-05;0.0;3.731043e-05;0.0;1.2926771e-05;2.2490633e-05
reform;0.0;0.0;0.0;0.0;1.0386282e-05;0.0;0.00016565103;0.00040309242;0.0;3.2213712e-13;0.0;0.0005125919;0.0;0.0;9.353994e-05
remedi;8.9731664e-05;0.0;5.458669e-13;0.0;0.0;0.00032990656;6.4005055e-14;8.15995e-06;0.0;0.0;2.4729505e-05;3.5037614e-05;4.8009333e-05;0.0;3.32247e-05
strive;0.0;0.0;0.0;0.0;7.063658e-06;1.6137168e-05;0.0001249111;0.0;7.717303e-08;0.0;0.0;6.509405e-05;0.0;3.5437235e-05;2.300178e-05
hopper;0.0;0.0;0.0;0.0;0.0;0.0;3.6177884e-11;0.00015527295;0.0;7.450745e-06;5.3835054e-05;0.0;0.000118989105;0.0;2.8624385e-05
lfoard;0.0;0.0;0.0;0.0;0.0;0.0;5.041813e-06;0.000118621545;0.0;0.0;0.0;0.0;0.0;0.0;1.2778858e-05
repent;0.0;0.0;0.0;0.0;0.0;0.0;0.0005212279;1.4836153e-05;0.0;0.0;0.0;0.0;0.0;0.0;6.491575e-05
annual;0.0;0.0;0.0;0.0;0.0;5.2720943e-06;0.0;0.0;0.0;0.0;2.9618379e-05;0.001257314;0.0;0.0;7.87167e-05
campus;0.0;9.230209e-05;0.0;0.0;0.0;7.639139e-05;1.1854016e-05;0.0;3.3854645e-05;4.9819045e-11;0.0;0.00061540713;0.0;0.0;5.3159394e-05
chapel;0.0;0.0;0.0;0.0;0.0;0.0;5.165371e-06;0.0;0.0001015468;0.0;0.0;0.00016313912;0.0;0.0;1.8401464e-05
inclus;1.92966e-05;0.0;0.0;0.0;0.0;0.0;6.666232e-05;6.8553377e-06;3.588876e-05;0.0;9.14411e-05;2.0496529e-05;0.0;0.0;1.9934903e-05
maryin;0.0;0.0;0.0;0.0;0.0;0.0;3.3621298e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.089376e-06
revdak;0.0;0.0;0.0;0.0;0.0;0.0;0.00015549849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8912611e-05
ahmeda;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.111179e-05;4.6005216e-06
beduin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5309167e-05;3.5782298e-06
gurion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002370393;1.533459e-05
elabor;1.8255942e-05;8.219612e-06;0.0;0.0;1.3923435e-08;0.00013750509;8.5023414e-05;0.0;2.96886e-06;4.3489432e-05;0.0;0.0001032601;0.0;0.0001059378;3.6291578e-05
filter;0.0;0.0004566636;0.0;0.0;6.490298e-05;2.1556329e-05;1.7330103e-05;2.0112038e-06;0.00069746014;0.0;0.0;1.9530513e-09;0.00012440604;0.0;0.000107340886
strict;0.00017339512;1.5648238e-05;4.778614e-05;0.0;2.9993525e-05;5.321402e-05;0.00015665939;0.00013564528;4.03521e-05;6.8386704e-05;7.007355e-05;6.910639e-05;3.4008866e-05;6.489117e-05;7.616097e-05
purcha;0.00022581042;0.0011938955;0.0;0.0;0.0;0.0;1.024609e-05;0.0004246822;0.00020916536;4.8645248e-08;0.0;0.00041081023;0.0002912293;0.00015411898;0.00022337105
yogurt;0.0;0.0;0.0;0.0;0.0;0.00031816284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8912611e-05
austin;0.000104225655;0.0005774102;0.00022203327;0.0;0.0;0.0;0.0001048706;4.720284e-05;1.671955e-05;0.0;0.0;0.0;0.000345318;2.5610207e-09;0.00010887432
stuart;0.0;9.7230775e-05;1.3447414e-05;0.0;9.118548e-06;0.0;5.263111e-06;0.0;5.903677e-05;0.0;6.7764624e-05;3.6943846e-05;0.0;4.786702e-05;2.4024072e-05
spread;0.00010524199;0.0;0.0;0.0;0.00034725908;0.00025768127;0.000251969;0.00015387483;1.4246965e-05;6.846086e-05;5.115961e-05;5.0673993e-05;7.118274e-05;0.000114946415;0.00012165298
allerg;0.0;0.0;0.0;0.0;0.0;0.0006105287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6291578e-05
behind;0.00029172853;6.656441e-05;0.0008205631;0.0;0.00034225546;6.298443e-10;0.00019932482;0.00026537394;2.3210356e-05;0.00010781767;4.067812e-05;0.00012323333;0.00064974395;0.00042649804;0.0002473949
garbag;5.9677717e-05;9.7593125e-05;5.1610146e-05;0.0;7.762555e-05;1.5719032e-05;4.3282926e-05;4.0928146e-05;0.0;6.0584694e-06;6.483184e-05;4.7318365e-05;9.942856e-06;5.413851e-05;4.2936474e-05
health;0.0;0.0;0.0;0.0;1.4754184e-05;0.0032802285;0.0;0.00063843786;0.0;0.0;0.0;0.0022688156;0.0;0.0;0.00039971643
contin;0.0;1.2679599e-05;0.0;0.0;4.2047947e-09;0.0;5.4767665e-06;2.108212e-06;7.2312716e-05;9.241545e-05;0.0;0.00031095094;0.00020393993;0.0;4.7025642e-05
themor;0.0;6.1848655e-06;0.0;0.0;0.0;0.0;3.2449087e-05;2.5444348e-05;0.0;1.3908418e-05;0.0;2.138236e-05;2.3266341e-07;0.0;9.200837e-06
tribal;0.0;0.0;0.0;0.0;2.1989867e-05;5.1723614e-06;1.1638412e-05;0.0;0.0;0.0;0.0;8.611833e-06;0.0;0.0;4.089376e-06
albeit;3.929405e-05;2.1605965e-05;8.573539e-05;0.0;0.0;4.801381e-05;3.4570905e-05;0.0;7.459014e-08;4.3982644e-05;0.0;4.063472e-06;8.201925e-06;0.0;1.9934903e-05
eduthi;0.0;0.0;0.0;0.0;1.1795881e-05;0.0;0.0;0.0;3.2997545e-05;0.0;0.0;0.0;7.4763934e-06;0.0;4.0893756e-06
explod;0.0;0.0;1.4005761e-05;0.0;0.00020554317;0.0;0.0;2.031451e-05;0.0;0.0001978136;0.0;0.0;8.970768e-05;0.0;3.8847305e-05
liketh;0.0;0.0;0.0;0.0;0.0;3.5098245e-05;2.56486e-05;8.134392e-06;6.177742e-06;2.2480934e-05;0.0;0.0;1.0056899e-05;2.4609502e-05;1.0223129e-05
recycl;0.0;3.1229636e-05;0.0;0.0;5.7353714e-06;1.9540627e-10;0.0;1.9510797e-05;0.0;2.4892686e-05;0.0;0.0;5.176608e-05;0.0;1.0223129e-05
combat;0.0;1.0085247e-05;0.0;0.0;7.659982e-05;0.0;0.0;7.415968e-05;2.0669586e-06;0.0;0.0;8.079175e-05;0.0;0.000119427925;2.7602093e-05
cunixa;0.0;5.825266e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7408724e-05;0.0;0.0;0.00016593786;1.635688e-05
fellow;0.0;9.4133866e-05;0.0;0.0;0.00010702756;4.517256e-05;0.00019153272;0.00012038046;0.0;0.0;0.0;6.467199e-05;4.4596516e-05;0.00019077653;7.411639e-05
insult;2.0261206e-05;0.0;8.43659e-05;0.0;9.8688186e-05;5.681744e-05;0.00013382509;5.502252e-05;0.0;0.0;0.0;0.0;0.0;0.0003064736;5.980429e-05
manner;9.6381984e-05;2.0109157e-05;6.9088874e-06;0.0;0.00010889917;3.203003e-05;0.00016277973;0.00029425469;7.963258e-05;2.7719749e-05;6.528021e-05;2.0318412e-05;2.7483982e-05;0.00022292946;9.86514e-05
racism;0.0;0.0;0.0;0.0;1.8136966e-11;0.0;0.0;1.2612177e-05;0.0;0.0;0.0;0.0;0.0;0.0007859391;5.2137104e-05
racist;0.0;0.0;0.0;0.0;4.395198e-05;0.0;0.0;2.1453428e-05;0.0;0.0;0.0;0.0;0.0;0.00073080446;5.315939e-05
speach;0.0;0.0;0.0;0.0;6.0458665e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018173011;1.1756567e-05
tactic;5.406792e-05;0.0;1.7742519e-05;0.0;0.0003138503;0.0;9.86245e-06;0.00022323296;0.0;0.0;0.0;0.0;3.9142625e-10;0.00020384575;6.798263e-05
corpus;0.0;0.0;0.0;0.0;0.0;0.0;5.3874577e-05;0.0;0.0;0.0;0.0;1.8324432e-05;0.0;0.0;7.667399e-06
collap;0.00016221449;0.0;5.93212e-05;0.0;5.0717917e-05;0.0;0.0;0.00013807634;2.0586442e-05;9.122733e-05;1.0831612e-05;0.0;0.0;0.0;3.98696e-05
cornel;0.0;0.00010898314;0.0007125947;0.0;0.0;3.588461e-05;0.0;0.0;0.00024165012;3.8160386e-05;0.0;0.00017527786;0.0;0.0;8.587274e-05
dougla;0.00034895455;6.0780363e-05;0.00010974068;1.3518402e-14;0.0;3.7347945e-05;0.0;0.00035993292;0.0;0.00047283352;0.000143787;0.00014633;4.979491e-07;5.7412384e-15;0.00011909724
edward;1.5194827e-15;1.3158188e-12;0.0009027915;0.0;0.0;0.0;0.0;3.612292e-05;0.00020250303;0.00019858677;0.0;0.0003534111;7.54189e-05;0.0003892986;0.00013903192
fowler;0.0;0.0;0.00011153266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.132622e-05;0.0;7.667398e-06
inning;0.0;0.0;0.0014349796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.791733e-05
stloui;0.0;0.0;2.4976393e-05;0.0;0.0;0.0;1.2634344e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0670838e-06
dammit;0.0;0.0;0.0;0.0;1.6147109e-05;0.00020097448;0.0;0.0;0.0;0.0;0.0;0.0;5.541171e-05;0.0;1.7379172e-05
excret;0.0;0.0;0.0;0.0;0.0;6.879197e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.089376e-06
domest;0.00038634706;0.0;0.0;0.0;1.1812937e-05;2.3280507e-10;0.0;0.00014131331;2.9850978e-06;0.0;0.0;0.00019287493;3.3931297e-05;0.0;5.367054e-05
shazad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017356224;0.0;1.2778858e-05
valley;0.0;1.6316545e-07;1.6925145e-05;0.0;8.806927e-05;5.5188946e-05;5.8080313e-05;0.0;6.7616005e-05;8.862285e-05;0.0;0.00014596936;1.3685983e-05;9.266579e-07;3.9358452e-05
athena;0.00014449631;0.00017298023;0.00022200402;0.0;0.0;2.9027822e-05;0.00037582687;0.00013014233;0.000187356;4.9484024e-05;0.0003929827;5.691885e-14;0.0;0.0;0.00013954309
colost;0.000865814;9.103568e-05;0.0;0.00015172779;0.0;0.0;0.0;1.5317262e-06;0.0;0.0;0.0;0.0;0.0;0.00021229219;7.87167e-05
deserv;1.6820144e-05;0.0;0.00043184185;0.0;0.00031733036;3.675238e-05;0.0001365949;0.00024797153;0.0;0.0;0.0;1.0568112e-13;7.27277e-05;0.0001517066;0.000113474634
global;0.00016784172;1.158093e-05;0.0;0.0;0.0;0.0;0.0;7.197879e-06;0.0002603521;0.00033314427;0.00013243032;0.00033077796;0.0;1.8457547e-05;8.2294726e-05
grenad;4.7216345e-05;0.0;0.0;0.0;0.000566898;0.0;0.0;3.208647e-05;0.0;0.0;0.0;0.0;6.742998e-06;0.0;5.4181688e-05
phrase;0.00012082617;9.524721e-11;2.1609098e-05;0.0;0.0;8.365304e-05;0.0003480885;0.00032503414;1.2540903e-05;0.0;0.0;0.0;0.0;6.5011685e-05;9.456223e-05
rebutt;0.0;0.0;5.469922e-05;0.0;0.0;0.0;2.2343752e-06;3.9433482e-05;0.0;0.0;0.0;0.0;0.0;0.0;7.667399e-06
resort;0.0;2.3480372e-05;0.0;0.0;6.2653104e-05;1.562701e-05;6.6048306e-05;9.9788194e-05;0.0;1.2316302e-05;4.551086e-05;0.000120488774;0.0;4.5434308e-07;3.731387e-05
retain;6.489435e-05;0.0;7.4748464e-06;0.0;3.1213496e-10;2.624752e-05;2.309853e-05;5.5406657e-05;1.8453555e-05;5.6522997e-05;9.5128176e-05;0.0;4.692395e-05;8.13406e-05;3.4246994e-05
ohayon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028444716;1.8401464e-05
guitar;0.0;2.098008e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8576562e-11;0.0;1.2313933e-05;0.00019693832;0.0;1.6868027e-05
heater;0.0;0.0;0.0;0.0;1.7377562e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017461546;0.0;1.4312297e-05
pacifi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9192421e-05;4.136741e-05;4.089376e-06
player;0.0;0.0;0.007267618;0.0;0.0;0.0;0.0;0.0;1.2473413e-05;0.0;0.0;0.0;0.0;0.0;0.0004462308
button;6.2498904e-05;0.00027007968;0.0;0.0;1.8499506e-08;0.0;0.0;4.7851522e-08;0.0;0.0;0.0017840036;0.0;0.0002486698;0.0;0.00015845548
cascad;0.0;6.9245143e-06;7.0711617e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2436586e-05;0.0;0.0;0.0;3.0670835e-06
consum;6.224979e-05;0.00010912016;5.5011637e-06;0.0;0.0;0.00041870127;3.1993444e-05;9.8176584e-05;4.371655e-06;0.00019512145;3.3962446e-05;9.43734e-05;0.00045736934;0.0;0.0001052963
enlarg;0.0;0.0;0.0;0.0;0.0;5.1428684e-05;4.842026e-06;0.0;5.9228798e-05;4.947349e-05;9.499272e-16;0.0;0.0;0.0;1.1245421e-05
string;8.462086e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017395299;0.0;0.0;4.5721035e-06;0.000118074946
pomona;0.0;0.0;5.0122377e-05;0.0;0.0;0.0;0.0;0.0;2.262543e-05;0.0;0.0;3.0004652e-05;0.0;0.0;6.6451057e-06
drawer;0.0;2.2726294e-13;0.0;0.0;0.00012723988;4.049609e-05;6.906995e-06;0.0;2.3596933e-05;0.0;1.8082359e-09;0.0;4.3205197e-05;0.0;1.8912611e-05
oswego;0.0;0.0;0.00025159348;0.0;0.0;3.3049575e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7379172e-05
uclink;0.0;4.7714268e-05;2.5878686e-05;0.0;0.0;0.00017795333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5845735e-05
abound;1.155746e-05;1.0193402e-05;0.0;0.0;4.2780644e-05;1.5562528e-05;3.4670808e-05;0.0;0.0;0.0;0.0;8.348771e-09;0.0;0.0;1.0223129e-05
allevi;0.0;0.0;1.0457925e-05;0.0;2.5515166e-05;6.701743e-05;6.3323555e-06;1.1585319e-05;0.0;3.2973345e-05;0.0;0.0;0.0;0.0;1.0734275e-05
jewish;0.0;0.0;0.00049079687;0.0;0.00022409404;0.0;0.0005902694;0.0;0.0;0.0;0.0;3.2500316e-06;0.0;0.004824566;0.0004329409
linden;0.0;1.9211664e-05;0.0;0.0;3.801225e-05;7.4738614e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1116676e-06
memoir;0.0;0.0;0.0;0.0;0.00021353667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.789032e-05
republ;0.0;0.0;0.0;0.0;0.00074388715;0.0;0.0;5.730821e-06;7.1991753e-06;0.0;0.0;0.00057837204;0.0;0.0;9.86514e-05
serdar;0.0;0.0;0.0;0.0;0.0018486173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015487746
warren;0.0;0.0;0.00024082161;0.0;0.00013563213;6.0771818e-05;0.0;0.0;0.00011094551;4.2028205e-06;0.0;5.491838e-06;9.652894e-05;0.0;4.600335e-05
bartel;0.0;0.0;0.0;4.8970345e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6068588e-05;0.0;5.622814e-06
linkag;0.0;0.0;0.0;0.0;0.0;0.0;3.880632e-06;0.0;0.0;0.0;0.0;2.5816358e-05;1.3913747e-05;0.0;3.0670835e-06
ranger;0.0;0.0;0.0010749664;0.0;9.631899e-05;0.0;0.0;0.0;0.0;0.00012860121;0.0;0.0;2.6723516e-11;0.0;8.178357e-05
vacuum;0.0;0.0;0.0;0.0;0.0;0.0;9.508307e-12;1.3120824e-05;0.0;0.00036453077;0.0;0.0;0.00014450637;0.0;3.4246994e-05
randal;0.0;5.5241104e-05;7.310148e-10;0.0;0.0;0.0;0.00012449818;0.0;0.0;8.513944e-05;1.4724411e-05;0.0;0.0;0.0;2.5557509e-05
televi;0.0;3.1027666e-05;6.046281e-05;0.0;0.0002559543;0.0;0.0;6.388188e-05;0.0;0.000109612374;0.0;0.00018954156;3.9188566e-05;0.0;5.5203982e-05
abrupt;9.156822e-06;0.0;0.0;0.0;3.4622357e-05;1.3788765e-05;5.670578e-06;0.0;0.0;0.0;0.0;0.0;3.6602418e-05;0.0;7.667398e-06
hislif;0.0;0.0;8.597868e-06;0.0;0.0;0.0;9.507286e-16;1.5375006e-05;0.0;0.0;0.0;0.0;0.0;1.4890691e-05;3.0670835e-06
